label,Trad_wtp3_bounds,ES_wtp3_bounds,treatment,mistakes_total,MPLWhy
6155b9c45f96867d9d9631fd,"(70, 100)","(15, 25)",low,0.0,"Alex loves economics and he expects original signature books, but not only him even book authors can't recognize whether the signature is original or fake so if we do not tell Alex, Alex can make a false assumption but never know the truth and also receive a token of appreciation. but if Alex is so egger to know if the signature is original or not he should pay a price of $100 at least. "
62348c41368404b2ade8312b,"(0, 1)","(0, 1)",high,1.0,"since the notes are identical and the content is what the author's wrote, it is okay to give Alex the fake signed books, IF, he is also given a monetary bonus.  "
60a5717cc2ad303816870f66,"(7, 10)","(15, 25)",middle,0.0,I just think if he gets the fake notes without knowing he should get more money ($25 minimum) If he knows about then on a minimum of $10
612e44861dc0709ab9f444ba,"(0, 1)","(0, 0)",middle,0.0,"I prefer to be honest with my friend, and would rather he know whenever possible what he is receiving.  When I saw the bonus was higher in some cases to give him the fake note version and let him know, it seemed like a good choice.  "
58b5e6a0211f4500013aa42a,"(140, 200)","(140, 200)",low,0.0,I just assumed he was always going to want the notes over money. The notes are unique and original and $200 is the most bonus you could want. I figured he would not want the bonus in either situation until it was maxed.
5b96ec3a83bd380001b90417,"(200, inf)","(0, 0)",low,0.0,"In Case 1, he has a way of verifying the authenticity of the notes in the book so the books would have more personal value immediately and perhaps be worth more now and in the future.     In Case 2, he has no way of verifying the authenticity of the books. The books don't really gain any value through the writings in themselves now. In that case it would be better to hand him off some extra money. "
575aee8152c3fe00091a6252,"(3, 5)","(7, 10)",low,0.0,Because I feel like if he ends up knowing or not he should get paid differently.
63fd0a7da4c0df409be0a784,"(140, 200)","(140, 200)",high,0.0,"If you are going to give him the fake notes, at least give him a hefty prize to go along with the forgeries. "
616ef680ab8ca318a227f5ec,"(7, 10)","(0, 0)",low,1.0,Because if you're going to tell him if they are fake or original then I think he should have the original. If you aren't telling him then it doesn't matter whether he gets real or fake because he'll assume they're fake.
57c304c04814b5000171d4ce,"(200, inf)","(70, 100)",middle,0.0,"In Case 1 since Alex will not learn whether he got the ones with the original or fake notes, receiving a nice amount of cash bonus on the side makes things seem pretty good regardless. In Case 2 we are telling Alex whether he gets fake ones or not, so the element of surprise is a bit diminished. "
55b645bbfdf99b1c02906873,"(200, inf)","(200, inf)",high,0.0,Real original notes are very valuable.
61034787a79b4a6432034e1e,"(70, 100)","(25, 45)",middle,0.0,"If he does not know the notes are fake, I think he'd be fine with a lower bonus as he may think he got original notes and an extra bonus. If he knows the notes are fake, I think a higher bonus would help him not care as much that the notes are fake."
6365593d8f35fcb8f68d982a,"(0, 0)","(0, 0)",middle,1.0,"Frankly I don't know Alex and I don't know those authors.  I can read Wikipedia articles about them but that means absolutely nothing to me as I have little to no interest in the workings of high level economics and those that teach them.  That said I will be happy that Alex receives the books at all, and there in lies the gift.  In the end the inscription from the authors means nothing (sans perhaps Alex wants to turn around and sell them).  "
633da98587a07a61250574d4,"(70, 100)","(0, 0)",low,0.0,I only thought there was some value to the notes when Alex knew if they were real. I tried to put a value on the notes and balance it with the bonus.
5d4b265b72db9d0015e8aac6,"(70, 100)","(10, 15)",high,0.0,"I suppose it's based on how much value the notes being actually written by the professors versus how Alex values them. If Alex doesn't know whether the signatures are actually the professors, then I can justify giving him a lower bonus. However, if he knows whether the signatures are fake or not, then he will probably value it being real more as he admires the professors."
5f4d1371c20934977e621ac3,"(45, 70)","(0, 0)",high,1.0,If Alex doesn't know if they're fake or not it doesn't matter if they're fake or not. If he will learn if they're fake or not I'd rather him get the real notes.
55eb04337480920010aa9e0d,"(7, 10)","(7, 10)",low,0.0,Regardless if Alex knows I thought the surprise bonus would be suitable if it is at least $10 or more.
60ae732b911084864713db46,"(15, 25)","(0, 0)",middle,1.0,"If he wasn't going to know anyways, I didn't care that much whether the notes were real or fake since he would never know so it wouldn't really impact him much. "
63bcf141136313265f65eec9,"(0, 1)","(0, 1)",low,0.0,The reminder in the above blue box is the choice I made.  I do not understand this question.
58ac91c38bf22a00015b91b3,"(70, 100)","(7, 10)",high,0.0,Since Alex is such a fan he will appreciate knowing the truth over a few extra dollars.
5d269fedf6dec40019b87a59,"(0, 0)","(70, 100)",middle,0.0,"For case 1, as long as they know if it is real or fake, it makes no difference to me which it is. But for Case 2, not him knowing I would prefer for it to be real to help ease their uncertainty. "
5ef319f3058d7f0178266918,"(15, 25)","(15, 25)",middle,9.0,I do not want to give Alex the fake notes. That is why I want that he learn the original notes.
568c67547374ad000cc7448c,"(10, 15)","(0, 1)",middle,0.0,I guess I think the authenticity of the original notes has some small amount of value. I think Alex would probably agree.
5e9a2251a69f690b9cc31ede,"(200, inf)","(0, 1)",high,0.0,I wanted to shake it up a bit. I wanted to see if i could trick him in any way. 
5a0c63e15d06850001affd96,"(25, 45)","(0, 1)",middle,0.0,Alex should be compensated if he is getting the fake notes.
61639cbb5ffec1a6b93b2334,"(0, 1)","(1, 2)",high,0.0,Telling Alex which notes he has he can get the fake ones and not be mislead about them.  He will know they are fake.  I feel like money is always an incentive however so once money is invlved then he would rather have the money.
632f7d0761bce49001d13953,"(25, 45)","(25, 45)",high,0.0,I most most interested in th amount of money Alex would receive.
6295343558bd17d19b11684d,"(15, 25)","(10, 15)",low,0.0,I felt like he should know either way. If he got fake notes I wanted him to know. 
63eaa6adf989350fb6225d79,"(0, 0)","(0, 0)",high,3.0,He probably should learn better with the real notes than the fake ones.
608aede3203836ab453453a0,"(70, 100)","(0, 0)",high,1.0,"For case 2, Alex will not know which books he received, but will be inclined to think they are originals. My decision would not matter in that instance."
5c223d4a4a7e1f000137e5b9,"(70, 100)","(70, 100)",middle,0.0,"I think that Alex is going to care more about having books with the original notes versus fake notes over having some money, but once it gets to 100 dollars he'd probably just like some money with the fake notes because it's still what the authors said just not them that wrote it."
611e64ad7ea7083dd09ce1dc,"(-1, 0)","(-1, 0)",low,1.0,"The responses in both Case 1 and Case 2 are consistent because they follow the provided instructions. In Case 1, where it's stated ""we WILL NOT tell Alex,"" I'm acknowledging the intention to withhold information from Alex."
64360d6189dec3ac8afc9a78,"(0, 1)","(0, 1)",low,0.0,"It's too easy to fake notes. If he is told they are fake, he knows and is told the truth. I just felt is was the best answer."
56b4b565b2de2a000d3316ba,"(200, inf)","(45, 70)",low,0.0,"I think if he was going to be told the whether they were real or not, it's better to give him the real ones because I think the original notes would mean more to him than the bonus money since he admires the authors. If he is NOT going to be told, I think a bonus of $70 is a good starting point to get the fake notes with bonus money since he would be none the wiser."
602d3534af703b6fe8b4033d,"(70, 100)","(70, 100)",middle,0.0,I would just prefer Alex to receive the original notes even if it is impossible to tell the difference. 
63d7c417a743f5ce28150f1b,"(-1, 0)","(0, 1)",low,0.0,I thought the logic was there to make those decisions. 
63092403fcc6e9f47ffa04dc,"(200, inf)","(200, inf)",middle,0.0,"Knowing that Alex is very interested in the subject matter, if I were him, in this situation, money would mean less to me than the opportunity to make a few dollars. "
63bdd0745fa04b7ce44bb161,"(100, 140)","(45, 70)",low,1.0,"Not knowing means he could have the money and think he has the originals. That hope was worth less money to me, but not by much. Knowing they're the fakes means he gets more money in my opinion."
558fff05fdf99b3f7aada357,"(70, 100)","(0, 0)",low,0.0,"Since you're not telling him the outcome in case Case 2 he automatically assumes he'll get the fake notes anyway, so you might as well just stick with giving him the fake notes and additional money. When you're telling the person the outcome I'd rather he get the real thing or nothing at all up until you give him a bonus of $100 along with the fakes."
